,TagID,AirportID,isTransit,ArrFlNum,DepFlNum,ArrDateTime,DepDateTime,ArrTerminal,DepartureTerminal,Status
0,9628234123,SVO,0,,B28978,,,,,0
1,6628247122,SVO,0,,B28978,,,,,0
2,6628247125,SVO,0,,B28978,,,,,0
3,6628247107,SVO,0,,B28978,,,,,0
4,6628247126,SVO,0,,B28978,,,,,0
5,6628247123,SVO,0,,B28978,,,,,0
6,2628008092,SVO,0,,B28978,,,,,0
7,0050017622,SVO,0,,OA666T,,,,,0
8,0050017551,SVO,0,,OA666T,,,,,0
9,0050017550,SVO,0,,OA666T,,,,,0
10,8555249354,SVO,0,,SU1512,,28.04.20 01:35:00,,B,0
11,8555249336,SVO,1,SU27,SU1512,27.04.20 22:40:00,28.04.20 01:35:00,B,B,0
12,8555249291,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
13,8555248960,SVO,0,,SU1512,,28.04.20 01:35:00,,B,0
14,8555249284,SVO,1,SU1011,SU1512,27.04.20 21:20:00,28.04.20 01:35:00,B,B,0
15,8555249355,SVO,0,,SU1512,,28.04.20 01:35:00,,B,0
16,8555249204,SVO,1,SU1629,SU1512,27.04.20 19:55:00,28.04.20 01:35:00,B,B,0
17,8555249307,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
18,8555249353,SVO,0,,SU1512,,28.04.20 01:35:00,,B,0
19,8555249288,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
20,8555249292,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
21,8555249308,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
22,8555249297,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
23,8555249342,SVO,1,SU27,SU1512,27.04.20 22:40:00,28.04.20 01:35:00,B,B,0
24,8555249295,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
25,8555249328,SVO,1,SU27,SU1512,27.04.20 22:40:00,28.04.20 01:35:00,B,B,0
26,8555249296,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
27,8555249363,SVO,0,,SU1512,,28.04.20 01:35:00,,B,0
28,8555249305,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
29,8555249185,SVO,1,SU1125,SU1512,27.04.20 20:10:00,28.04.20 01:35:00,B,B,0
30,8555249191,SVO,1,SU1311,SU1512,27.04.20 19:15:00,28.04.20 01:35:00,B,B,0
31,8555249031,SVO,1,SU1759,SU1512,27.04.20 14:50:00,28.04.20 01:35:00,B,B,0
32,8555249289,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
33,8555249337,SVO,1,SU27,SU1512,27.04.20 22:40:00,28.04.20 01:35:00,B,B,0
34,8555249298,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
35,8555249317,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
36,8555249287,SVO,1,SU1059,SU1512,27.04.20 21:40:00,28.04.20 01:35:00,B,B,0
37,8555249349,SVO,1,SU27,SU1512,27.04.20 22:40:00,28.04.20 01:35:00,B,B,0
