,TagID,AirportID,isTransit,ArrFlNum,DepFlNum,ArrDateTime,DepDateTime,ArrTerminal,DepartureTerminal,Status
0,6555336650,SVO,0,,SU6265,,,,,0
1,50017583,SVO,0,,OA666T,,,,,0
2,50017397,SVO,0,,OA777T,,,,,0
3,50017552,SVO,0,,OA666T,,,,,0
4,50017226,SVO,0,,OA777T,,,,,0
5,6555336658,SVO,0,,SU6265,,,,,0
6,3555972324,SVO,0,,SU6265,,,,,0
7,50017592,SVO,0,,OA666T,,,,,0
8,50017596,SVO,0,,OA666T,,,,,0
9,50017570,SVO,0,,OA666T,,,,,0
10,50017810,SVO,0,,OA666T,,,,,0
11,50017903,SVO,0,,OA666T,,,,,0
12,50017556,SVO,0,,OA666T,,,,,0
13,50017578,SVO,0,,OA666T,,,,,0
14,50017232,SVO,0,,OA777T,,,,,0
15,50017560,SVO,0,,OA666T,,,,,0
16,50356462,SVO,0,,OA666T,,,,,0
17,50017553,SVO,0,,OA666T,,,,,0
18,50017594,SVO,0,,OA666T,,,,,0
19,50017230,SVO,0,,OA777T,,,,,0
20,50017902,SVO,0,,OA666T,,,,,0
21,50017580,SVO,0,,OA666T,,,,,0
22,6555336659,SVO,0,,SU6265,,,,,0
23,50017398,SVO,0,,OA777T,,,,,0
24,50017589,SVO,0,,OA666T,,,,,0
25,50017586,SVO,0,,OA666T,,,,,0
26,50017555,SVO,0,,OA666T,,,,,0
27,50017566,SVO,0,,OA666T,,,,,0
28,50017817,SVO,0,,OA666T,,,,,0
29,50017582,SVO,0,,OA666T,,,,,0
30,5468747,SVO,0,,OA666T,,,,,0
31,50017585,SVO,0,,OA666T,,,,,0
32,50017569,SVO,0,,OA666T,,,,,0
33,50017814,SVO,0,,OA666T,,,,,0
34,3555972323,SVO,0,,SU6265,,,,,0
35,50017816,SVO,0,,OA666T,,,,,0
36,50017812,SVO,0,,OA666T,,,,,0
37,50017591,SVO,0,,OA666T,,,,,0
38,50017564,SVO,0,,OA666T,,,,,0
39,50017558,SVO,0,,OA666T,,,,,0
40,6555336654,SVO,0,,SU6265,,,,,0
41,6555336649,SVO,0,,SU6265,,,,,0
42,50017562,SVO,0,,OA666T,,,,,0
43,4545454549,SVO,0,,OA666T,,,,,0
44,50017584,SVO,0,,OA666T,,,,,0
45,50017595,SVO,0,,OA666T,,,,,0
46,50017576,SVO,0,,OA666T,,,,,0
47,5,SVO,0,,OA777T,,,,,0
48,50017565,SVO,0,,OA666T,,,,,0
49,50017598,SVO,0,,OA666T,,,,,0
50,50017590,SVO,0,,OA666T,,,,,0
51,50017815,SVO,0,,OA666T,,,,,0
52,50017568,SVO,0,,OA666T,,,,,0
53,50017588,SVO,0,,OA666T,,,,,0
54,50017399,SVO,0,,OA777T,,,,,0
55,234567,SVO,0,,OA666T,,,,,0
56,50017563,SVO,0,,OA666T,,,,,0
57,6555336656,SVO,0,,SU6265,,,,,0
58,50017900,SVO,0,,OA666T,,,,,0
59,50017587,SVO,0,,OA666T,,,,,0
60,50017579,SVO,0,,OA666T,,,,,0
61,50017557,SVO,0,,OA666T,,,,,0
62,50017572,SVO,0,,OA666T,,,,,0
63,50017567,SVO,0,,OA666T,,,,,0
64,50017231,SVO,0,,OA777T,,,,,0
65,50017818,SVO,0,,OA666T,,,,,0
66,50017581,SVO,0,,OA666T,,,,,0
67,50012680,SVO,0,,OA666T,,,,,0
68,50017554,SVO,0,,OA666T,,,,,0
69,6555336660,SVO,0,,SU6265,,,,,0
70,4545454548,SVO,0,,OA666T,,,,,0
71,50017593,SVO,0,,OA666T,,,,,0
72,50017571,SVO,0,,OA666T,,,,,0
73,50017229,SVO,0,,OA777T,,,,,0
74,50017227,SVO,0,,OA777T,,,,,0
75,50017559,SVO,0,,OA666T,,,,,0
76,6555336655,SVO,0,,SU6265,,,,,0
77,50017597,SVO,0,,OA666T,,,,,0
78,50017901,SVO,0,,OA666T,,,,,0
79,3555972325,SVO,0,,SU6265,,,,,0
80,6555336657,SVO,0,,SU6265,,,,,0
81,50017228,SVO,0,,OA777T,,,,,0
82,50017819,SVO,0,,OA666T,,,,,0
83,50017573,SVO,0,,OA666T,,,,,0
84,6555336651,SVO,0,,SU6265,,,,,0
85,6555336652,SVO,0,,SU6265,,,,,0
86,50017574,SVO,0,,OA666T,,,,,0
87,4545454545,SVO,0,,OA777T,,,,,0
88,50017575,SVO,0,,OA666T,,,,,0
89,50017561,SVO,0,,OA666T,,,,,0
90,5468746,SVO,0,,OA666T,,,,,0
91,50017577,SVO,0,,OA666T,,,,,0
92,50017813,SVO,0,,OA666T,,,,,0
93,50017811,SVO,0,,OA666T,,,,,0
94,8555250097,SVO,1,SU1205,SU1644,28.04.20 18:30:00,29.04.20 07:25:00,B,B,0
95,8555251144,SVO,0,,SU1644,,29.04.20 07:25:00,,B,0
96,8555251143,SVO,0,,SU1644,,29.04.20 07:25:00,,B,0
97,8555251109,SVO,0,,SU1644,,29.04.20 07:25:00,,B,0
